"readingId","gaugeId","gaugeRevisionId","remarks","readingDate","readingHour","readingMinute","quality","rainAmount","snowDepth","snowAccumulation","createdDate","brand","model","description","gaugeType","gaugeTypeOther","lat","lng"
"1668274","1701","1701","","2014-02-04","7","0","Good","0.0","","","2007-08-07","","","","TruChek","","32.248885608","-110.9038496017"
"1668387","6192","6192","","2014-02-04","7","0","Good","0.0","","","2012-03-19","Tru-Chek","","","TruChek","","32.21101779721963","-110.86708670855387"
"1668705","119","119","","2014-02-04","7","0","Good","0.0","","","2006-06-11","Taylor","","","TruChek","","32.250255739400004","-110.7149630785"
"1668750","5837","5837","","2014-02-04","7","0","Good","0.0","","","2011-07-07","Taylor","","","TruChek","","32.23261125408494","-110.73455286025592"
"1669181","5912","5912","","2014-02-04","7","0","Good","0.0","","","2011-07-25","Tru-Chek","","","TruChek","","32.28544560382272","-110.95212936401367"
"1669240","4395","4395","","2014-02-04","8","0","Good","0.02","","","2009-06-30","Taylor","","","TruChek","","32.152598","-110.7691"
"1669340","6794","6794","","2014-02-04","7","0","Good","0.0","","","2013-01-08","Productive Alternatives","","","TruChek","","32.36277174641442","-110.99769741296768"
"1669656","317","317","","2014-02-04","7","0","Good","0.0","","","2006-07-17","Tru-Chek","","","TruChek","","32.3347736929","-111.0133910179"
"1670315","221","221","","2014-02-04","7","0","Good","0.0","","","2006-07-05","","","","Other","National Weather Service spotter rain gauge","32.2289732696","-111.0325822234"
"1672241","346","346","","2014-02-04","7","0","Good","0.0","","","2006-08-09","","","","TruChek","","32.2141921674","-110.9950688481"
"1673479","14","14","","2014-02-04","7","0","Good","0.0","","","2005-06-01","","","","TruChek","","32.2671584","-110.949532"
"1673504","2413","2413","","2014-02-04","7","0","Good","0.0","","","2008-02-03","Oregon Scientific","","","TruChek","","32.23042356701033","-110.90151822567805"
"1673668","5185","5185","","2014-02-04","7","0","Good","0.0","","","2010-01-27","N/A","","","TruChek","","32.24003369792452","-111.0295110940933"
"1673784","1295","1295","","2014-02-04","7","0","Good","0.0","","","2007-07-10","Honeywell","","","TruChek","","32.1706722259","-110.7641601563"
"1673844","5809","5809","","2014-02-04","7","0","Good","0.0","","","2011-07-01","Oregon Scientific","","","TruChek","","32.26881399273332","-110.93027204275131"
"1673899","116","116","","2014-02-04","7","0","Good","0.0","","","2006-06-30","Tru-Chek","","","TruChek","","32.27011125010873","-110.93550503253937"
"1674178","5496","5496","","2014-02-04","7","0","Good","0.0","","","2010-07-20","Stratus","","","TruChek","","32.21323859728106","-110.95518493655618"
"1674337","490","490","","2014-02-04","7","0","Good","0.0","","","2006-09-06","La Crosse","","","TruChek","","32.55727861159502","-111.25080071389675"
"1674365","6126","6126","","2014-02-04","7","0","Good","0.0","","","2011-12-29","","","","TruChek","","32.38090829898425","-110.95698148012161"
"1674502","7913","7913","","2014-02-04","7","0","Good","0.0","","","2013-12-28","Torrent","","","TruChek","","32.46299815707086","-110.95316827297893"
"1674507","1306","1306","","2014-02-04","7","0","Good","0.0","","","2007-07-11","Acu-Rite","","","TruChek","","32.27133591662592","-111.05923533439636"
"1674533","2125","2125","","2014-02-04","7","0","Good","0.0","","","2007-11-30","","","","TruChek","","32.19790385080317","-111.0846358537674"
"1674561","7056","7056","","2014-02-04","7","0","Good","0.0","","","2013-03-10","Productive Alternatives","","","TruChek","","31.96618254530141","-110.99330998957157"
"1674630","67","67","","2014-02-04","7","0","Good","0.0","","","2006-09-08","Productive Alternatives","","","TruChek","","32.2308333333","-110.7647222222"
"1674724","5648","5648","","2014-02-04","7","0","Good","0.05","","","2011-01-07","","","","TruChek","","32.22915342364272","-110.75877320768086"
"1674900","6188","6188","","2014-02-04","7","0","Good","0.0","","","2012-03-18","Tru-Chek","","","TruChek","","32.45382323303575","-111.0773053765297"
"1674932","1561","1561","","2014-02-04","7","0","Good","0.0","","","2007-07-28","Tru-Chek","","","TruChek","","32.26117502045844","-110.88404631615504"
"1675062","4630","4630","","2014-02-04","7","0","Good","0.0","","","2009-09-07","Taylor","","","TruChek","","32.43557002951827","-111.02525442838669"
"1675351","154","154","","2014-02-04","7","0","Good","0.0","","","2006-06-11","N/A","","","TruChek","","31.99548378428979","-111.30976438522339"
"1675469","3191","3191","","2014-02-04","7","0","Good","0.030000000000000002","","","2008-08-02","Tru-Chek","","","TruChek","","31.83770430224657","-110.97021710874287"
"1675531","309","309","","2014-02-04","7","0","Good","0.0","","","2006-07-13","Tru-Chek","","","TruChek","","32.2432869092","-110.7245600224"
"1675749","5897","5897","","2014-02-04","7","0","Good","0.0","","","2011-07-23","Tru-Chek","","","TruChek","","32.24151736797371","-110.92039239408223"
"1675858","454","454","","2014-02-04","7","0","Good","0.0","","","2006-08-24","Productive Alternatives","","","TruChek","","32.2835862078","-111.075296402"
"1676043","1188","1188","","2014-02-04","7","0","Good","0.0","","","2007-07-04","La Crosse","","","TruChek","","32.35682118602634","-111.00310850149981"
"1676140","6775","6775","","2014-02-04","7","0","Good","0.0","","","2013-01-03","Acu-Rite","","","TruChek","","32.23282903084677","-110.77904534341542"
"1676496","230","230","","2014-02-04","7","0","Good","0.0","","","2006-08-06","N/A","","","Other","Homemade.  Collector 3 15/16 diam.  Rainfall in inches is volume of water (in cc) / 199.5","31.8629","-110.9799"
"1676587","6048","6048","","2014-02-04","7","0","Good","0.0","","","2011-10-09","Acu-Rite","","","TruChek","","32.45973254915337","-111.08499526977539"
"1676687","7616","7616","","2014-02-04","7","0","Good","0.0","","","2013-07-25","N/A","","","TruChek","","32.31152891018135","-110.83536449075154"
"1679399","168","168","","2014-02-04","7","0","Good","0.0","","","2006-06-20","","","","TruChek","","32.2119568668","-111.04185462"
"1682784","4433","4433","","2014-02-04","7","0","Good","0.0","","","2009-07-10","Oregon Scientific","","","TruChek","","32.466927","-110.941541"
"1685620","4625","4625","","2014-02-04","7","0","Good","0.0","","","2009-09-03","Davis","","","TruChek","","32.30523265758821","-110.94648009539469"
"1737229","1599","1599","","2014-02-04","7","0","Good","0.0","","","2007-07-31","Oregon Scientific","","","TruChek","","32.3211068805","-111.07704252"
"1741918","10","10","","2014-02-04","7","0","Good","0.0","","","2006-07-06","N/A","","","TruChek","","32.224578219","-110.9067329764"
"1749487","23","23","","2014-02-04","7","0","Good","0.01","","","2006-10-09","","","","TruChek","","32.2168676479","-110.8010995388"
"1749967","1433","1433","","2014-02-04","7","0","Good","0.0","","","2007-07-20","Productive Alternatives","","","FunnelCatchWithOverflow","","32.37623292340694","-111.01636290550232"
"1798928","6428","6428","","2014-02-04","7","0","Good","0.0","","","2012-08-23","N/A","","","TruChek","","32.1730132034446","-110.83864751458577"
"1817496","188","188","","2014-02-04","7","0","Absent","","","","2006-06-13","N/A","","","TruChek","","32.25304947316636","-111.02794307470731"
"1861815","3717","3717","","2014-02-04","7","0","Good","0.0","","","2009-01-05","Tru-Chek","","","TruChek","","32.24297429741304","-110.96666371823176"
"1651704","2348","2348","58 - 31","2014-02-05","7","0","Good","0.0","","","2008-01-13","Davis","","","TruChek","","32.46957100591838","-110.95882335305419"
"1651710","1005","1005","","2014-02-05","7","0","Good","0.0","","","2007-03-28","La Crosse","","LaCrosse WS-7038U","TippingBucketOrElectronic","","32.2919577244985","-110.80424308776855"
"1651715","1335","1335","","2014-02-05","5","41","Good","0.0","","","2007-07-12","Bought at Ace Hardware","","","TruChek","","32.32545419316276","-110.9598058462143"
"1651716","1229","1229","","2014-02-05","7","0","Good","0.0","","","2007-07-10","Davis","","","TruChek","","32.14598672436939","-110.73027849197388"
"1651720","5523","5523","","2014-02-05","7","0","Good","0.0","","","2010-07-31","Stratus","","","TruChek","","32.12961399423143","-111.12982007861547"
"1651722","1206","1206","","2014-02-05","7","0","Good","0.0","","","2007-07-07","Stratus","","","TruChek","","32.30552465161976","-110.96659988164902"
"1651753","6538","6538","Scattered clouds & 45°","2014-02-05","7","0","Good","0.0","","","2012-09-29","Tru-Chek","","","TruChek","","32.37714893325592","-111.13654078915715"
"1651776","1409","1409","","2014-02-05","7","0","Good","0.0","","","2007-07-18","Acu-Rite","","","TruChek","","32.43675487968805","-110.97863924504964"
"1651784","3017","3017","","2014-02-05","7","0","Good","0.0","","","2008-07-07","Tru-Chek","","","TruChek","","32.2938","-111.2318"
"1651786","281","281","","2014-02-05","7","0","Good","0.0","","","2006-07-19","N/A","","","TruChek","","32.2807834363","-110.9673643112"
"1651797","3395","3395","","2014-02-05","7","0","Good","0.0","","","2008-09-29","Taylor","","","TruChek","","32.301101","-110.803538"
"1651828","178","178","","2014-02-05","7","0","Good","0.0","","","2006-06-21","","","Brookstone funnel type","TruChek","","32.521099","-110.897514"
"1651836","5472","5472","","2014-02-05","7","0","Good","0.0","","","2010-06-22","Taylor","","","TruChek","","32.2009804032014","-110.80718412995338"
"1651839","6555","6555","","2014-02-05","7","0","Trace","","","","2012-10-05","Productive Alternatives","","","TruChek","","32.5187","-110.90229"
"1651841","5545","5545","","2014-02-05","7","14","Good","0.0","","","2010-08-24","Oregon Scientific","","","TruChek","","32.11207053448044","-110.76502355933599"
"1651843","1725","1725","","2014-02-05","7","0","Good","0.0","","","2007-08-14","N/A","","","TruChek","","31.7911568804","-111.0263568163"
"1651846","146","146","57/43","2014-02-05","7","0","Good","0.0","","","2006-06-11","Smith Hawkin","","","TruChek","","32.2191459424","-110.7823240757"
"1651849","184","184","","2014-02-05","7","0","Good","0.0","","","2006-06-20","Taylor","","","Other","similar to Tru-Chek but square and 6"" tall","32.2261257004","-110.7638597488"
"1651851","3166","3166","","2014-02-05","7","0","Good","0.0","","","2008-07-27","Tru-Chek","","","TruChek","","31.89072621607337","-110.93151926994324"
"1651856","1355","1355","","2014-02-05","7","0","Good","0.0","","","2007-07-13","RainWise Rainew","","","TruChek","","32.36317511056115","-111.00445792078972"
"1651857","2285","2285","","2014-02-05","7","0","Good","0.0","","","2008-01-07","Taylor","","","TruChek","","31.8771123568957","-111.00058414041996"
"1651868","2770","2770","","2014-02-05","7","0","Good","0.0","","","2008-05-13","Acu-Rite","","","TruChek","","32.2367496271376","-110.78468115068972"
"1651872","1216","1216","","2014-02-05","7","0","Good","0.0","","","2007-07-09","","","","TruChek","","32.2496364607","-110.7882302999"
"1651874","5147","5147","","2014-02-05","7","0","Good","0.0","","","2010-01-20","Acu-Rite","","","TruChek","","32.31111588367715","-111.07303690911976"
"1651876","5662","5662","","2014-02-05","7","0","Good","0.0","","","2011-01-12","Taylor","","","TruChek","","32.44849750043792","-110.97991704940796"
"1651878","169","169","Max. wind 13 mph about 3:15 pm.","2014-02-05","7","0","Good","0.0","","","2006-07-03","La Crosse","","","TruChek","","32.290941937","-110.8527588844"
"1651879","196","196","","2014-02-05","7","0","Good","0.0","","","2006-06-17","Davis","","","TruChek","","32.2432233887","-111.0184979439"
"1651885","408","408","","2014-02-05","7","0","Good","0.0","","","2006-08-11","La Crosse","","","TruChek","","32.2543932294","-110.8371162415"
"1651889","7913","7913","","2014-02-05","7","0","Good","0.0","","","2013-12-28","Torrent","","","TruChek","","32.46299815707086","-110.95316827297893"
"1651890","5166","5166","","2014-02-05","7","0","Good","0.01","","","2010-01-22","Davis","","","TruChek","","32.2274344748694","-110.86442310062637"
"1651892","4296","4296","","2014-02-05","7","0","Good","0.0","","","2009-05-17","La Crosse","","","TruChek","","32.49655575564161","-110.8983188867569"
"1651921","4424","4424","","2014-02-05","7","0","Good","0.0","","","2009-07-09","Tru-Chek","","","TruChek","","32.30349297710873","-111.07626977563314"
"1651926","117","117","","2014-02-05","7","0","Good","0.0","","","2006-07-05","","","will purchase gauge..type?","TruChek","","32.0953547201","-110.6662166119"
"1651929","158","158","","2014-02-05","7","0","Good","0.0","","","2006-06-25","Productive Alternatives","","","TruChek","","32.4139642721","-110.9916973114"
"1651935","4419","4419","","2014-02-05","7","0","Good","0.0","","","2009-07-07","Springfield","","","TruChek","","32.28074885466054","-110.7749617472291"
"1651937","7433","7433","","2014-02-05","7","0","Good","0.0","","","2013-06-17","Tru-Chek","","","TruChek","","32.34350883269321","-110.93303793668952"
"1651950","3161","3161","","2014-02-05","7","0","Good","0.0","","","2008-07-26","Acu-Rite","","Acurite Pro. Weather Center + Taylor-Wedge Type + Garden Treasures Cylinder type","TruChek","","32.3747210762674","-111.02087143063954"
"1651962","499","499","","2014-02-05","7","0","Good","0.0","","","2006-09-09","Davis","","","TruChek","","32.38655738836142","-111.01345002651215"
"1651975","4502","4502","","2014-02-05","7","0","Good","0.0","","","2009-07-26","Tru-Chek","","","TruChek","","32.23884944565867","-111.03387665750233"
"1651986","6149","6149","","2014-02-05","7","0","Good","0.0","","","2012-01-31","N/A","","","TruChek","","32.36452575487575","-111.24194955826624"
"1651987","5812","5812","","2014-02-05","7","0","Good","0.0","","","2011-07-01","Productive Alternatives","","","TruChek","","32.27116242320763","-111.03023931384087"
"1651992","203","203","","2014-02-05","7","0","Good","0.0","","","2006-06-24","Acu-Rite","","ACU*RITE Deluxe Lawn & Garden Rain Gauge 6","TruChek","","32.19662598990558","-110.74815541505814"
"1651994","129","129","","2014-02-05","7","0","Good","0.0","","","2006-06-11","Taylor","","","TruChek","","32.25539581644545","-110.88866829872131"
"1651996","3203","3203","","2014-02-05","7","0","Good","0.0","","","2008-08-06","N/A","","","TruChek","","32.28818927713864","-110.88318049907684"
"1651999","3393","3393","","2014-02-05","7","0","Good","0.0","","","2008-09-28","","","","TruChek","","32.22986949803806","-111.0764443874359"
"1652001","6267","6267","","2014-02-05","7","0","Good","0.0","","","2012-07-06","Stratus","","","TruChek","","32.26812390583419","-110.93858839944005"
"1652005","3076","3076","","2014-02-05","7","0","Good","0.0","","","2008-07-15","Torrent","","","TruChek","","31.82222543929267","-111.01060152053833"
"1652007","20","20","","2014-02-05","7","0","Good","0.0","","","2005-07-25","","","","TruChek","","31.9665807536","-110.6931138039"
"1652011","202","202","","2014-02-05","7","0","Good","0.0","","","2006-06-23","N/A","","","TruChek","","32.24831395766245","-110.8051872253418"
"1652013","860","860","","2014-02-05","7","0","Good","0.0","","","2007-02-20","NSN6660-00-920-3722","","","TruChek","","32.4223780692389","-110.98432123661041"
"1652017","166","166","","2014-02-05","7","0","Good","0.0","","","2006-07-02","Productive Alternatives","","","TruChek","","32.18089961419198","-110.80601120047504"
"1652019","231","231","","2014-02-05","7","10","Good","0.0","","","2006-07-07","Tru-Chek","","","TruChek","","32.04244156169651","-110.6803220808547"
"1652024","6444","6444","","2014-02-05","7","0","Good","0.0","","","2012-09-01","La Crosse","","","TruChek","","32.17115808983002","-111.13429963588715"
"1652028","501","501","","2014-02-05","7","0","Good","0.0","","","2006-09-11","","","","TruChek","","32.3277070979","-110.830603838"
"1652031","3002","3002","","2014-02-05","7","0","Good","0.0","","","2008-07-04","Taylor","","","TruChek","","32.09475029329084","-110.83338260650635"
"1652032","1260","1260","","2014-02-05","7","0","Good","0.0","","","2007-07-10","N/A","","","TruChek","","32.45618157418954","-111.07415646314621"
"1652053","1303","1303","","2014-02-05","7","0","Good","0.0","","","2007-07-11","","","","TruChek","","32.0953410864","-110.8396965265"
"1652057","142","142","","2014-02-05","7","0","Good","0.0","","","2006-06-20","Taylor","","","SimpleCatch","","32.3765795075","-111.0644254088"
"1652067","7516","7516","","2014-02-05","0","20","Good","0.0","","","2013-07-08","Oregon Scientific","","","TruChek","","31.73926643859064","-111.01016767323017"
"1652078","3160","3160","","2014-02-05","8","0","Good","0.0","","","2008-07-26","","","","TruChek","","32.51815754102393","-110.90457916259766"
"1652081","1329","1329","","2014-02-05","7","0","Good","0.0","","","2007-07-11","","","","TruChek","","32.3558115636","-111.0091209412"
"1652101","1297","1297","","2014-02-05","7","0","Good","0.0","","","2007-07-10","","","","Other","Taylor Digital Wireless","32.5279999","-110.899643898"
"1652107","3075","3075","58/34","2014-02-05","7","0","Good","0.0","","","2008-07-15","?","","","TruChek","","32.14585718974063","-111.06929734423545"
"1652108","162","162","","2014-02-05","7","0","Good","0.0","","","2006-10-06","N/A","","CoCoRAHS offical gauge","TruChek","","32.39318342400378","-110.96568943932652"
"1652109","5661","5661","","2014-02-05","9","0","Good","0.0","","","2011-01-12","N/A","","","TruChek","","32.45977600234178","-110.94967460645421"
"1652220","6134","6134","","2014-02-05","7","0","Good","0.0","","","2012-01-05","Stratus","","","TruChek","","32.160949294177954","-111.03483326733112"
"1652224","5932","5932","","2014-02-05","7","0","Good","0.0","","","2011-07-30","N/A","","","TruChek","","32.24550102257827","-111.07771039009094"
"1652227","80","80","","2014-02-05","10","35","Trace","","","","2006-01-13","All Weather","","","TruChek","","32.34217058931149","-111.21304392814636"
"1652230","859","859","","2014-02-05","7","0","Good","0.0","","","2007-02-20","La Crosse","","","TruChek","","32.31536354458028","-111.00829855073243"
"1652277","1454","1454","","2014-02-05","7","0","Good","0.0","","","2007-07-22","N/A","","","TruChek","","32.4589110167","-110.9572845697"
"1652327","5193","5193","","2014-02-05","7","0","Trace","","","","2010-01-28","N/A","","","TruChek","","32.26189464275289","-111.03103400208056"
"1652444","5325","5325","","2014-02-05","7","0","Good","0.0","","","2010-03-08","Tru-Chek","","","TruChek","","32.30452828614923","-111.08481153845787"
"1652492","6121","6121","","2014-02-05","7","0","Good","0.0","","","2011-12-18","Rainwise, Inc","","","TruChek","","32.30716596698146","-110.96915602684021"
"1652513","4474","4474","","2014-02-05","7","0","Good","0.0","","","2009-07-17","Tru-Chek","","catalog unknown","TruChek","","32.26606123741706","-110.74980127477033"
"1652611","450","450","","2014-02-05","7","0","Good","0.0","","","2006-08-23","N/A","","","TruChek","","32.31396","-111.16924"
"1652683","5657","5657","","2014-02-05","7","0","Good","0.0","","","2011-01-08","La Crosse","","","TruChek","","32.23052748289497","-110.97623974084854"
"1652740","468","468","","2014-02-05","7","0","Good","0.0","","","2006-09-01","N/A","","","TruChek","","32.2144077519","-110.9766581655"
"1652766","182","182","","2014-02-05","7","0","Good","0.0","","","2006-07-14","Productive Alternatives","","","TruChek","","32.48418045844709","-110.92629432678223"
"1652779","760","760","","2014-02-05","7","0","Good","0.0","","","2007-01-06","N/A","","","TruChek","","32.33125383601889","-111.03124165535178"
"1652792","3271","3271","","2014-02-05","7","0","Good","0.0","","","2008-08-31","Acu-Rite","","","TruChek","","32.32471983383206","-111.08645439147949"
"1652831","5268","5268","","2014-02-05","7","0","Good","0.0","","","2010-02-08","","","","TruChek","","32.24300560401556","-111.1663627624511"
"1652876","288","288","","2014-02-05","7","0","Good","0.0","","","2006-07-10","N/A","","","TruChek","","32.3198602195","-110.8879387379"
"1652939","6357","6357","","2014-02-05","7","0","Absent","","","","2012-08-01","Stratus","","","TruChek","","32.36667734151787","-110.9659679280594"
"1652952","5641","5641","","2014-02-05","7","0","Good","0.0","","","2011-01-01","All Weather","","","TruChek","","32.23403786503341","-110.85278248787745"
"1652976","1461","1461","","2014-02-05","7","0","Good","0.0","","","2007-07-22","Taylor","","","TruChek","","32.2933272057","-110.7945495844"
"1653000","4173","4173","","2014-02-05","7","0","Good","0.0","","","2009-04-11","Oregon Scientific","","","TruChek","","32.30599619277848","-111.0561990737915"
"1653006","103","103","","2014-02-05","7","0","Good","0.0","","","2006-07-29","La Crosse","","","TruChek","","32.3535774850585","-111.10339522361755"
"1653055","1197","1197","","2014-02-05","7","0","Good","0.0","","","2007-07-06","All Weather","","","TruChek","","32.27079615823514","-111.05319499969482"
"1653070","1562","1562","","2014-02-05","7","0","Good","0.0","","","2007-07-28","Tru-Chek","","","TruChek","","32.31283099696875","-111.08878254890442"
"1653134","4317","4317","","2014-02-05","7","0","Good","0.0","","","2009-05-23","N/A","","","TruChek","","32.31817379986719","-111.0301548242569"
"1653142","6308","6308","","2014-02-05","7","0","Good","0.0","","","2012-07-16","Unknown","","","TruChek","","32.25548564046078","-110.84493461251668"
"1653183","4624","4624","","2014-02-05","7","0","Good","0.0","","","2009-09-02","All Weather","","","TruChek","","32.2399293391497","-110.81812083721161"
"1653320","6813","6813","","2014-02-05","7","0","Good","0.0","","","2013-01-10","EZVIEW","","","TruChek","","32.25670460687296","-110.79329162836075"
"1653324","5281","5281","","2014-02-05","7","0","Good","0.0","","","2010-02-22","Tru-Chek","","","TruChek","","31.925387770999478","-110.99247246980667"
"1653344","480","480","","2014-02-05","7","0","Good","0.0","","","2006-09-04","Tru-Chek","","","TruChek","","32.13155168","-110.982658267"
"1653356","1040","1040","","2014-02-05","7","0","Good","0.0","","","2007-06-05","Ambient Weather","","","TruChek","","32.08737414662593","-110.69535881280899"
"1653365","1193","1193","","2014-02-05","7","0","Good","0.0","","","2007-07-05","","","","TruChek","","32.229501932","-110.7569128275"
"1653444","73","73","","2014-02-05","7","0","Good","0.0","","","2006-01-05","Davis","","","TruChek","","32.2862981921895","-110.746908187866"
"1653479","1579","1579","","2014-02-05","7","0","Good","0.0","","","2007-07-29","Tru-Chek","","","TruChek","","32.2635385908","-110.8974230289"
"1653501","1728","1728","","2014-02-05","7","0","Good","0.0","","","2007-08-14","Tru-Chek","","","TruChek","","32.23264207783198","-110.9370231628418"
"1653550","6449","6449","","2014-02-05","7","0","Good","0.0","","","2012-09-04","Tru-Chek","","","TruChek","","31.87900486641717","-111.00756740566794"
"1653641","6017","6017","","2014-02-05","7","0","Good","0.0","","","2011-09-13","Tru-Chek","","","TruChek","","32.3094102589251","-110.90159118175507"
"1653671","22","22","","2014-02-05","7","0","Good","0.0","","","2005-06-01","N/A","","","TruChek","","32.2262709","-110.87668400000001"
"1653819","5287","5287","","2014-02-05","7","0","Good","0.0","","","2010-02-24","Tru-Chek","","","TruChek","","32.24476601550634","-110.8040714263916"
"1653843","1399","1399","","2014-02-05","8","56","Good","0.0","","","2007-07-17","Stratus","","","TruChek","","31.81016897895594","-111.02660250689951"
"1653962","4616","4616","","2014-02-05","7","0","Good","0.0","","","2009-08-26","Tru-Chek","","","TruChek","","32.30475","-110.95005"
"1654074","5856","5856","","2014-02-05","7","0","Good","0.0","","","2011-07-09","Stratus","","","TruChek","","32.23813026577154","-110.7997564226389"
"1654141","479","479","","2014-02-05","7","0","Good","0.0","","","2006-09-04","Tru-Chek","","From Pima co. Flood control","TruChek","","32.2459638018","-110.8127617836"
"1654152","1075","1075","","2014-02-05","7","0","Good","0.0","","","2007-06-11","N/A","","","TruChek","","32.5139733073","-110.9240788221"
"1654160","1298","1298","","2014-02-05","11","0","Good","0.0","","","2007-07-10","N/A","","","TruChek","","32.2127284489","-110.927259922"
"1654188","209","209","","2014-02-05","7","0","Good","0.0","","","2006-11-20","Oregon Scientific","","","TruChek","","31.82893925113131","-110.99781811237335"
"1654196","2589","2589","","2014-02-05","7","0","Good","0.0","","","2008-03-15","Tru-Chek","","","TruChek","","32.18014383485287","-111.0860574245452"
"1654261","1854","1854","","2014-02-05","7","0","Good","0.0","","","2007-09-05","","","","Other","Davis Instruments Vantage Pro2","32.2478307742","-110.8618757129"
"1654408","330","330","","2014-02-05","7","0","Good","0.0","","","2006-07-28","Tru-Chek","","Springfield 5 Inch","TruChek","","32.1408979003","-111.0380834341"
"1654464","417","417","","2014-02-05","7","0","Absent","","","","2006-08-13","Tru-Chek","","","TruChek","","32.16283674459501","-110.75767993927002"
"1654522","497","497","","2014-02-05","7","0","Good","0.0","","","2006-09-08","All Weather","","","TruChek","","32.1155439117","-110.72931289669998"
"1654564","1588","1588","","2014-02-05","7","0","Good","0.0","","","2007-07-30","","","","TruChek","","32.2920983013","-110.8317840099"
"1654669","755","755","","2014-02-05","7","0","Good","0.0","","","2006-12-28","N/A","","","TruChek","","32.18831388888889","-110.84415555555552"
"1654873","857","857","","2014-02-05","7","0","Good","0.0","","","2007-02-14","N/A","","","TruChek","","32.3032054495353","-111.0002589225769"
"1654890","168","168","","2014-02-05","7","0","Good","0.0","","","2006-06-20","","","","TruChek","","32.2119568668","-111.04185462"
"1655080","412","412","","2014-02-05","7","0","Good","0.0","","","2006-08-12","Tru-Chek","","","TruChek","","32.31738271316339","-110.87295860052109"
"1655290","6225","6225","","2014-02-05","7","0","Good","0.0","","","2012-05-20","Wind & Weather","","","TruChek","","32.3175759918738","-111.07662248716224"
"1655379","5968","5968","","2014-02-05","7","0","Good","0.0","","","2011-08-24","Tenite","","","TruChek","","32.23709124306669","-110.74372601506639"
"1655440","313","313","","2014-02-05","7","0","Good","0.0","","","2006-07-14","Tru-Chek","","","TruChek","","32.18155511722377","-110.81255364418439"
"1655578","312","312","","2014-02-05","7","0","Good","0.0","","","2006-07-14","","","","TruChek","","32.2444574922","-110.8015823364"
"1655588","2084","2084","","2014-02-05","7","0","Good","0.0","","","2007-11-23","Davis","","","TruChek","","32.47150016666667","-110.9631"
"1655776","6124","6124","","2014-02-05","7","0","Good","0.0","","","2011-12-22","Tru-Chek","","","TruChek","","32.26637909034334","-110.70170652868"
"1656229","6457","6457","","2014-02-05","7","0","Good","0.0","","","2012-09-06","City of Tucson ","","","TruChek","","32.17815515111155","-111.07709884643555"
"1656340","216","216","","2014-02-05","7","0","Good","0.0","","","2006-10-14","","","","Other","Oregon Scientific Mod. RGR682","32.5212107778","-110.8981579542"
"1656547","6893","6893","","2014-02-05","7","0","Good","0.0","","","2013-01-27","Acu-Rite","","","TruChek","","32.39875133109182","-111.07965230941772"
"1656980","2152","2152","","2014-02-05","7","0","Good","0.0","","","2007-12-02","Tru-Chek","","","TruChek","","32.29225520296444","-111.01810955988185"
"1657219","2650","2650","","2014-02-05","7","0","Good","0.0","","","2008-04-05","Tru-Chek","","","TruChek","","32.393089415345","-111.08970522880554"
"1658144","5974","5974","","2014-02-05","7","0","Good","0.0","","","2011-08-26","Taylor","","","TruChek","","32.2124529667152","-110.7720254659489"
"1658671","322","322","","2014-02-05","7","0","Good","0.0","","","2006-09-14","Tru-Chek","","","TruChek","","32.12051376116771","-110.69119977951459"
"1658771","15","15","","2014-02-05","7","0","Good","0.0","","","2006-06-08","N/A","","","TruChek","","32.3212020793827","-111.002554893494"
"1659036","122","122","","2014-02-05","7","0","Good","0.0","","","2006-06-11","","","","TruChek","","32.3106570638","-111.0667991638"
"1659384","135","135","","2014-02-05","7","0","Good","0.0","","","2006-06-11","Davis","","","TruChek","","31.94989548519042","-110.79481780529022"
"1659817","6453","6453","","2014-02-05","7","0","Good","0.0","","","2012-09-05","Tru-Chek","","","TruChek","","32.28229821352545","-110.94222664833069"
"1659938","1254","1254","","2014-02-05","7","0","Good","0.0","","","2007-07-10","","","","Other","Davis digital Tipping bucket","32.2938260182","-110.7896411419"
"1663078","155","155","","2014-02-05","7","0","Good","0.0","","","2006-07-19","Davis","","","TruChek","","32.536791978","-110.8637881279"
"1663392","419","419","","2014-02-05","7","0","Good","0.0","","","2006-08-14","Torrent","","also have tru-check wedge as backup","Other","Torrent","32.3467253626","-111.0097163916"
"1663592","1600","1600","","2014-02-05","7","0","Good","0.0","","","2007-07-31","","","","Other","Torrent","32.241908","-110.899711"
"1663973","5822","5822","","2014-02-05","7","0","Good","0.0","","","2011-07-05","Tru-Chek","","","TruChek","","32.09522747265889","-110.67446172237396"
"1664293","1476","1476","","2014-02-05","7","0","Good","0.0","","","2007-07-23","N/A","","","TruChek","","32.30253382201269","-110.99238395690918"
"1664462","6352","6352","","2014-02-05","7","0","Good","0.0","","","2012-07-30","Manitoba Pool","","","TruChek","","32.26317581338491","-110.99057587981633"
"1664574","7935","7935","","2014-02-05","7","0","Good","0.0","","","2014-01-12","Davis","","","TruChek","","32.23386422043721","-110.96806946397237"
"1664872","145","145","","2014-02-05","7","0","Good","0.0","","","2006-06-11","Productive Alternatives","","","TruChek","","32.46092296577196","-110.95713436603546"
"1664958","2813","2813","","2014-02-05","7","0","Good","0.0","","","2008-05-23","Productive Alternatives","","","TruChek","","32.51034907192096","-111.32101732482624"
